name,eng_name,type,gene,country,description,actors,avgRating,url,commentList,reviewList,createdAt,status,directors,duration,year,img
Miễn Bầu Trời Còn Có Mặt Trời,Trab Fah Mee Tawan,False,Phim Tâm Lý - Tình Cảm,Thái Lan,"
Miễn Bầu Trời Còn Có Mặt Trời HD Vietsub, Trab Fah Mee Tawan
Miễn Bầu Trời Còn Có Mặt Trời là tác phẩm dự sẽ là đối thủ nặng ký trên đường đua rating Thái Lan cuối năm 2020. Đánh dấu màn tái hợp đầy ấn tượng của cặp đối trai xinh gái đẹp Mark Prin và Kao Supassara sau bộ phim “Kom Faek“.
Paeng là cô gái xinh xắn, với khuôn mặt dễ thương nhưng vô cùng bướng bỉnh. Mọi người đều nghĩ cô bé thật ngỗ ngược, bất trị, không hiểu chuyện. Nhưng thật ra, Paeng rất đáng thương. Cô bé luôn ở trạng thái cô đơn trong chính căn nhà của mình. Bố mẹ quá bận, và họ không dành quá nhiều thời gian để ở bên cô con gái độc nhất. Vì lẽ đó, Paeng luôn tìm cách để gây sự chú ý, đưa bố mẹ về bên nhau và ở bên cạnh mình. Bố Paeng rất thương và lo cho con gái, nên đã nhờ Athit ở bên chăm sóc cho cô.
Athit là con trai người bạn thân của bố Peang – một chủ trang trại tốt bụng. Đó là một anh chàng tài năng, điển trai, có trái tim ấm áp. Anh cũng là người bạn duy nhất của Paeng. Luôn lắng nghe, luôn thấu hiểu, luôn ở bên cô vào những lúc cô chật vật nhất. Nhưng rồi, “hiểu lầm” đã khiến tình bạn rạn nứt và họ rời xa nhau.
04 năm sau, Paeng trở về, sau thời gian dài học xa nhà. Tuy vết thương do tuổi trẻ nông nổi gây ra khó xoá nhoà. Nhưng đã đến lúc cô cần thực hiện lời hứa mà cô đã giao kết với bố của Athit. Đối mặt với anh, dù cô chân thành hối lỗi, nhưng anh cũng không tha thứ. Khoảng cách giữa hai người vẫn cứ tiếp tục tăng dần. Nhưng cô vẫn kiên trì để hàn gắn lại mối quan hệ, cô sẽ mặt dày, coi mình là không khí, quyết không để cho anh tức giận.

","Duke Phanudet Watnasuchart,Freud Chatphong Natthaphong,Kao Supassara Thanachart,Mam Jintara Sukapat,Mark Prin Suparat,Panjan Kawin Imanothai",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMjM0aDVwNWg1ZjR5MnE0OTR6MjU0MTNrNDY0bzV2NTI0bzNmNGI0ajRsNDY0MjZzMzA2ZjRmNGczczVyNW40djVvMzk0bjRxM240bDRnNHIyMjQyNHY1dDV2MmIzODRzNTMzbzJmem1jbVM=&sub=,[],[],2016-05-18T16:00:00Z,ull 38 tập HD VietSub,Lee Quang,55 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/11/mien-bau-troi-con-co-mat-troi-16256-thumbnail-250x350.jpg
Nghiệp Quả Công Đức,Ngao Boon,False,Phim Kinh Dị,Thái Lan,"
Nghiệp Quả Công Đức HD Vietsub, Ngao Boon
Nghiệp Quả Công Đức là bộ phim tâm lý kinh dị, với lối kể chuyện cực kì mới lạ của đài CH7. Do hai gương mặt tài sắc Om Akkaphan Namart và Pimprapa Tangprabhaporn đảm nhận vai chính.
Sita là một cô nàng xinh đẹp, thông mình. Là con gái độc nhất của một gia đình giàu có. Đột nhiên, một ngày kia, cha cô qua đời. Cô lập tức từ Anh trở về nước chịu tang cha. Nhưng rồi, những sự kiện kì lạ liên tiếp xảy ra khiến cô vừa hoang mang vừa ngờ vực. Cô nghi ngờ cái chết của cha không chỉ đơn thuần là “tự tử”. Bất chấp sự ngăn cản của những người xung quanh, cô vẫn một lòng đi tìm hiểu sự thật. Đồng thời, cũng để tìm cách giải nghiệp mà cha đã gây ra khi còn sống.
Đồng hành cùng Sita, còn có Worachon và những người bạn. Anh luôn là chỗ dựa vững chắc cho cô. Anh yêu người con gái này bằng cả trái tim mình. Và luôn bao bọc, chở che cô, cùng cô đối mặt với các thế lực xấu xa – những kẻ luôn thèm muốn khối gia sản kếch xù hàng tỷ baht của gia đình Sita.
Hiện thực của cha Sita là một ngạ quỷ (quỷ đói). Ông vẫn âm thầm song hành ở bên bảo vệ, giúp đỡ con gái. Ngoài ra, còn có một cậu bé kumathong, mang trong mình ước vọng đầu thai trở thành con của Sita – Worachon. Tất cả sẽ cùng nhau hợp sức với Sita trong cuộc chiến bảo vệ cô và gia tài thừa kế. Liệu rằng, sự thật về cái chết của cha Sita sẽ là gì? Sita có thành công trong hành trình trả nghiệp mà cha cô đã gây ra khi còn sống, để giúp ông siêu thoát?
 
","Andrew Cronin,Chap Varakorn Sawasakorn,Mint Baramita Sakornchan,Om Akkaphan Namart,Pimprapa Tangprabhaporn,Ploy Randapa Muntalumpa",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzR3NWs1YjRoNDk0dzVuMmg0cDQxNG8yaTV3NXQ1ZTRyMmE0cTRpNXEyMTY1NHk1bDJ2MnUydzVpNXk1MjZjNHE0bzJyMnMyOTNsNGE0eTV2NXc1ZTRnNG40bzR3NWE0OTRoNGQ0aTRvNWdsWjBZdA==,[],[],2016-05-18T16:00:00Z,HD VietSub,Lee Quang,70 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/11/nghiep-qua-cong-duc-16191-thumbnail-250x350.jpg
Vụ Án Tình Yêu Vượt Thời Gian,Kadee Rak Kham Pop,False,Phim Hài Hước,Thái Lan,"
Vụ Án Tình Yêu Vượt Thời Gian, Kadee Rak Kham Pop
Vụ Án Tình Yêu Vượt Thời Gian là tác phẩm được dự đoán sẽ trở thành siêu phẩm của điện ảnh Thái cuối năm 2020. Với sự hợp tác đầu tay của Ferny Nopjira và Tao Phiangphor. Vốn là hai gương mặt gắn liền với thành công của “Con tim sắt đá” và “Đến giờ ám sát“.
Hemachat vì một sự cố bất ngờ, mà bỗng xuyên không trở về quá khứ. Nhưng tại đây, không một ai tin anh đến từ năm 2020. Đúng lúc này, nơi đây xảy ra 1 vụ trọng án mà tên tội phạm lại có gương mặt giống hệt với Hem. Anh liền cố gắng thuyết phục, cuối cùng cảnh sát Luang tạm thời tin những gì anh nói. Và anh ta đã cho anh cơ hội để tìm ra hung thủ thực sự. Đồng thời, cũng là cơ hội giúp anh giải mã bí ẩn vụ giết người xảy ra ở hiện tại.
Pichaya là cô nàng có cùng cảnh ngộ với Hemachat. Một nữ MC cạnh tranh qua đời sau khi ăn thức ăn do cô làm. Pichaya trở thành kẻ bị tình nghi lớn nhất trong vụ án mạng. Nhưng dường như vụ án này còn tồn tại quá nhiều bí mật. Bởi trong quá khứ đã từng xảy ra một vụ án tương tự. Có khi nào hai vụ án có mối liên hệ nào đó? Cách duy nhất để Pichaya chứng minh sự trong sạch của bản thân, là điều tra nguồn gốc của vụ án giết người trong kiếp trước.
Cả 2 nhân vật chính sẽ xuyên không trở về quá khứ, với nhiều tình huống hài hước, li kì, hấp dẫn. Họ cùng nhau đối mặt với cuộc sống và những con người xa lạ. Đồng thời cùng giúp nhau điều tra vụ án giết người. Liệu rằng, họ có tìm được bí ẩn của vụ án và tìm cách trở về an toàn?

","Amy Amika Klinprathum,Ben Raviyanun Takerd,Ferny Nopjira Lerkkajornnamkul,Tao Sattaphong Phiangphor,Yayaying Rhatha Phongam…",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMjM2OTRmNHg1cjRoNDk0cTVyMnUydzJqNGo0YjRsNTI0eDNyNGIzajQzNWU0djVjNGI1NTRyNHozeTVzNTA2NDVmNG40YzRkM2U0NzRsNHIyMjQyNHY1dDV2MmIzODRzNTMzbzJWUUtxdnQ=&sub=,[],[],2016-05-18T16:00:00Z,HD VietSub,Thanawat Panyarin,50 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/11/vu-an-tinh-yeu-vuot-thoi-gian-16183-thumbnail-250x350.jpg
Xin Nguyện Tái Sinh Gần Bên Em,I Beg You to be Reborn Near Me/Kor Kerd Mai Klai Klai Ter,False,Phim Tâm Lý - Tình Cảm,Thái Lan,"
Xin Nguyện Tái Sinh Gần Bên Em HD Vietsub, Kor Kerd Mai Klai Klai Ter
Xin Nguyện Tái Sinh Gần Bên Em là đối thủ đáng gờm của “Chiêu Trò Lừa Gạt” trên đường đua rating tháng 10 của xứ sở chùa vàng. Là tác phẩm hợp tác đầu tay của cặp chị em Aff Taksaorn và Tor Thanapob. Đồng thời, cũng chính là tác phẩm đánh dấu màn lột xác của Tor sau thành công của “Con Tim Sắt Đá“.
Orn là một người phụ nữ xinh đẹp, thông minh, thành đạt. Hiện nàng cơ trưởng là CEO của công ty cung cấp dịch vụ vận chuyển hàng không. Và là nhân lực chủ chốt trong dự án tình nguyện “Trái tim yêu bầu trời”. Tất cả những điều này, cô đều tiếp nhận lại của người chồng mất tích bí ẩn 23 năm trước. Tuy vất vả một mình nuôi con khôn lớn, nhưng cô luôn tin rằng Pak sẽ quay về.
Chong là bạn thân của Pam – con trai Orn, là một chàng trai đa tài, chững chạc. Từ khi 20 tuổi, cậu liên tục có những giấc mơ thật “hoang đường”. Trong những giấc mơ ấy, có những chiếc máy bay, có một người con gái không rõ mặt, còn cậu thì bị rượt đuổi, bắn giết. Cho tới ngày kia, khi gặp Orn tại triển lãm tranh, thì những giấc mơ mờ nhạt mới dần sáng toả. Thì ra cậu chính là kiếp sau của Pak. Từ đây, cậu từng bước khám phá tiền kiếp của mình. Và hoàn thành sứ mệnh còn dang dở trước kia của Pak.
Mặc dù cuộc đời Chong được định sẵn là sẽ chấm dứt khi tròn 24 tuổi. Nhưng tình yêu định mệnh lại đưa Orn – Chong gắn chặt với nhua. Mối tình cô – cháu vấp phải sự phản đối dữ dội từ tất cả mọi người. Liệu rằng, hai người có thể vượt qua rào cản để tận hưởng hạnh phúc trong thời gian ít ỏi còn lại của Chong?
 
","Aff Taksaorn Paksukcharoen,Neng Saran Naraprasertkul,Richie Omrawadee,Tor Thanapob Leeluttanakajorn,Two Popetorn Soonthornyanakij",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQ2Nm01aDR0Mmk0bjVuNHA0OTRlNG8yejVpNW81czJwNGY0ajRuNXEybzU1NHc1bDI4NGU0cjV5M2w1dDVzMnM0NDRpNHEydjJzMm00aTV5NTQ2aTVsNHQydDIzNDUzZTRiNGw0aTR0NWk0czVtNHE0bTRkNG81aTR1NWo0cjUyYmxCanQ=,[],[],2016-05-18T16:00:00Z,ull 26 tập HD Vietsub,Sant Srikaewlaw,60 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/11/xin-nguyen-tai-sinh-gan-ben-em-16083-thumbnail.jpg
Bức Màn Tình Yêu,Marn Bang Jai,False,Phim Tâm Lý - Tình Cảm,Thái Lan,"
Bức Màn Tình Yêu HD Vietsub, Marn Bang Jai
Bức Màn Tình Yêu là một trong những bộ phim tình cảm Thái Lan đáng xem nhất năm 2020. Với sự tham gia của anh chàng điển trai Weir và cô nàng xinh gái Mook. Bộ phim sẽ là câu chuyện tình “chú – cháu” vô cùng cảm động, nhưng cũng khá hài hước.
Fuenglada là cô nữ sinh nội trú xinh xắn, tốt bụng, nhưng có cuộc đời vô cùng trắc trở. Mẹ cô không may mắn qua đời. Ba cô quyết đi bước nữa với Soithong. Vậy là cô có thêm người chị em gái mới – con riêng của mẹ kế tên Soisoun. Và cũng bắt đầu một cuộc sống bất hạnh, luôn bị hai mẹ con mẹ kế chèn ép, bắt nạt. Một ngày kia, cha cô không may bị tai nạn, qua đời. Tấn bi kịch lại tiếp nối khi cô bị mẹ kế gả bán cho một người đàn ông Trung Quốc giàu có. May thay, Taen đã tốt bụng giúp cô thoát khỏi kiếp nạn.
Taen là một người đàn ông đã góa vợ, sống cùng hai người con riêng. Anh là người gặp tai nạn cùng cha Fuenglada. Phát hiện ra mưu kế hiểm độc của mẹ kế Fuenglada, anh liền quyết định giúp đỡ và kết hôn giả với cô. Nhưng khi phát hiện gia tài khổng lồ của “con rể”. Mẹ kế Soithong liền tìm cách cho con gái Soisoun của mình tiếp cận  và quyến rũ Taen. Vậy là, chuyện tình yêu cổ tích chưa kịp nảy nở thì tai hoạ lại ập đến. Với sự đeo bám không ngừng của hai mẹ con mẹ kế, liệu “cô Tấm Fuenglada” đáng thương có giữ được hạnh phúc hiếm hoi của mình? Taen sẽ làm gì để bảo vệ “cô vợ bé bỏng” mới “nhặt” được?

","Euro Yotsawat Tawapee,Mook Mookda Narinrak,Noey Paphada Klinsuman,Pim Pimpan Chalaikupp,Supaporn Malisorn,Weir Sukollawat Kanarot",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMjM0NjZwNWc1cjRiNHYyejVrNHEydDRsNGY0OTQ2NDI0ZDNyNDk0bTNnNWo0NTVkNHc1ODR6M2U0eTUxNDU0MjRrNG80djI1Mzk0aTQ4M3IyNUtmYzBm&sub=,[],[],2016-05-18T16:00:00Z,ull 15 tập HD Vietsub,Teerasak Promngern,95 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/11/Marn-Bang-Jai.jpg
Khách Sạn Siêu Sao,Hotel Stars,False,Phim Hài Hước,Thái Lan,"
Khách Sạn Siêu Sao HD Vietsub, Hotel Stars
Khách Sạn Siêu Sao là bộ phim đam mỹ của Thái Lan được công chiếu năm 2019. Tuy không có sự góp mặt của những ngôi sao nổi tiếng, nhưng bộ phim vẫn lấy được nhiều cảm tình của người xem. Nội dung phim xoay quanh những câu chuyện về khách sạn LP Paradise Hotel và mối tình trớ trêu nảy sinh tại nơi đây.
LP Paradise Hotel là khách sạn siêu sang, đẳng cấp hàng đầu Thái Lan. Những khách hàng của khách sạn đều là những người giàu có và có địa vị cao trong xã hội. Vì lẽ đó, nhân viên ở đây được đào tạo vô cùng bài bản. Họ đều phải trải qua quá trình học tập và tuyển chọn khắt khe. Hàng năm, khách sạn sẽ nhận 10 sinh viên xuất sắc nhất từ các trường đại học trong nước. Họ sẽ đào tạo rồi chọn 02 người xuất sắc nhất để đưa ra nước ngoài đào tạo chuyên sâu. Cuối cùng, trở thành nhân viên chính thức của khách sạn với thu nhập hậu hĩnh.
10 ứng viên sẽ thực hành tại nhiều vị trí khác nhau. Đó có thể là công việc nhà bếp, tiếp tân, nội trợ… Họ sẽ được quản lý khách sạn giám sát từng cử động nhỏ. Tuy mỗi người có điểm mạnh, điểm yếu khác nhau. Nhưng đIểm chung nhất là họ đều nỗ lực hết sức mình, để trở thành người xuất sắc nhất, và dành suất bước tiếp. Tình huống trớ trêu đã xảy ra trong đợt tuyển chọn năm nay. Khi hai chàng trai xuất sắc được lựa chọn lại có cảm tình với nhau. Mọi chuyện bỗng chốc trở nên rắc rối. Liệu, chuyện tình của họ có ảnh hưởng đến công việc chung tại khách sạn hay không?

","Bas Suradej Pinnirat,Copter Panuwat Kerdthongtavee,Kim Varodom Khe,Tae Darvid Kreepolrerk,Tee Tanapol Jarujittranon",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMmw1NDRkNHk1NzQwM2w0NzQ5NDU0dzJ4Mjg0MzRzNTI0bTNlNGoyYzM2NGkybTR0Mmw1ODRqMnoyMTQwNXQzcDR3MmwyOTM3M2kyYjN3Mmg0cTM2NDY0MDVjNGwyYjM3NGYyNTM5M2w0ZzI1NDU0MjU4NGw0cjJ0MjQ0cjJ1NWs0YTQzM2E0bDRlNDE0TG1qeDVI&sub=,[],[],2016-05-18T16:00:00Z,ull 12 tập HD VietSub,Lee Quang,50 phút/tập,2019,http://tv.phimmoi18.com/wp-content/uploads/2020/10/khach-san-sieu-sao-15516-thumbnail-250x350.jpg
Nợ Tình,Nee Sanaeha,False,Phim Hình Sự - Chiến Tranh,Thái Lan,"
Nợ Tình HD Vietsub, Nee Sanaeha
Nợ Tình là tác phẩm hợp tác đầu tay của nữ ca sĩ nổi tiếng Noona cùng nam diễn viên thần tượng mới nổi Ice Paris. Xoay quanh câu chuyện tình yêu đầy oan nghiệt của Lin và Aek.
Lin là một cô gái hết sức bình thường. Cô sống cùng mẹ và hiện đang làm việc trong một nhà máy. Là một cô nàng có cá tính mạnh mẽ. Lin không ngại khó ngại khổ, và luôn chăm chỉ làm việc để trang trải cuộc sống. Bỗng một ngày, cuộc sống của cô bị đảo ngược hoàn toàn. Khi bí mật xuất thân của cô được tiết lộ. Thì ra Lin là con gái duy nhất của một triệu phú nổi tiếng. Cô được bố đón về ở chung với gia đình hiện tại của ông.
Từ một cô gái sống lam lũ, Lin trở thành một tiểu thư giàu có. Từ việc phải lo ăn lo mặc, giờ đây, cô lại được sống trong một gia đình không thiếu thứ gì. Tuy nhiên, trong gia đình ấy, cô ngày ngày phải đối mặt với bà mẹ kế độc ác. Bà ta luôn tìm cách hãm hại cô, hòng đẩy cô ra khỏi nhà. Cũng tại đây, Rin gặp lại Aek – chàng trai từng tình cờ giúp đỡ cô trên đường.
Aek là chàng trai trẻ, điển trai, tài giỏi. Anh sống trong gia đình dưới thân phận là con nuôi. Và luôn nỗ lực hết mình để tìm kiếm sự công nhận của những người xung quanh. Nhưng trớ trêu thay, thực tế, anh là con trai riêng của bà mẹ kế. Sau khi Lin về cùng nhà, thì giữa hai người thường xuyên đụng độ, va chạm, như oan gia ngõ hẹp. Khi tình yêu nở rộ, thì cũng là lúc những bí mật được che giấu kĩ càng, dần dần được hé mở. Liệu, đôi trẻ có mạnh mẽ vượt qua giông tố để hạnh phúc bên nhau?

","Ice Paris Intarakomalyasut,Noona Nuengtida Sophon,Nus Nusba Punnakanta,Pantila Win Pansirithanachote,Pete Thongchua,Tom Phollawat Manuprasert",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMmk1ZDR4NXc1YTQzM2U0eDVvNG8yajRxNG80ejVvNTI0cDNqMmYzdTJzM2IzbjRoMm40cjJqMnoyMTQxNXQzbjR5MmwyODM5M2o0ZTRzMnIyMjQyNHY1dDV2MmIzODRzNTMzbzJqT3JWZkY=&sub=,[],[],2016-05-18T16:00:00Z,ull 24 tập HD VietSub,Jariwat Uppakharnchaiyaphat,60 phút/tập,2019,http://tv.phimmoi18.com/wp-content/uploads/2020/10/no-tinh-15506-thumbnail-250x350.jpg
Chiêu Trò Lừa Gạt,Roy Leh Marnya,False,Phim Hài Hước,Thái Lan,"
Chiêu Trò Lừa Gạt HD Vietsub, Roy Leh Marnya
Chiêu Trò Lừa Gạt là một trong những bộ phim đáng chú ý nhất đối với những người yêu phim Thái nửa cuối năm 2020. Đây cũng là tác phẩm đánh dấu sự tái hợp của Pope – Bella sau 2 năm kể từ khi siêu phẩm “Ngược dòng thời gian để yêu anh” kết thúc. Ngay từ khi công chiếu, cặp đôi soái ca – mỹ nữ nhà CH3 đã không khiến khán giả thất vọng.
Pitcha là một cô gái xinh đẹp, hiện đại, thông minh và hướng ngoại. Là con dâu của tập đoàn bất động sản. Và đồng thời quản lý riêng một công ty tổ chức sự kiện. Tuy nhiên, cô lại không may mắn trong mối quan hệ gia đình. Bởi chồng cô là một kẻ ăn chơi, lăng nhăng. 05 năm kết hôn, cô luôn hi vọng người chồng tệ bạc của mình thay đổi. Song, cuối cùng, cô nhận ra rằng đó là điều không thể. Cô liền lên kế hoạch ly hôn. Mà vẫn bảo toàn cho chính mình và công ăn việc làm cho toàn bộ nhân viên.
Ramin là một luật sư thông minh, sắc sảo. Anh là người bạn thuở nhỏ, rất gần gũi với Pitcha. Tuy bề ngoài, hai người là oan gia ngõ hẹp. Nhưng thật ra, anh luôn âm thầm theo dõi và giúp đỡ cô. Hiện, Ramin đang giúp Pitcha hoàn thành thủ tục ly hôn với người chồng tồi tệ.
Mặc dù Ramin yêu Pitcha, nhưng phương châm của anh là “chỉ cần cô ấy được hạnh phúc”. Còn Pitcha, trải qua cuộc hôn nhân sóng gió, cô dần mất niềm tin vào tình yêu. Cô sợ hãi, lo lắng để thử bắt đầu một mối tình mới. Liệu, Ramin có thể giúp Pitcha vượt qua bức tường tâm lý. Để hai người có được cuộc sống hôn nhân hạnh phúc hay không?

","Bua Nalinthip Sakulongumpai,Chokprajakchat Nichari,Louis Scott,Phet Thakrit Tawanpong,Pope Thanawat Wattanaputi,Ranee Campen",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzRsNWw1YzRkNHA0MTRtNGk0ajRsMmY0MDZpNTA0ZTQ3NHE0cTJ6NTY0eDVwMjc0bDJwNGU0djV6NWw1eTVzMngycTI1M2o0ZDRzNGk0cjVoNHY1czVuNG80YzRwNWY0ZDRqNDk0dmN0d29q,[],[],2016-05-18T16:00:00Z,ull 34 tập HD Vietsub,Lee Quang,90 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/10/chieu-tro-lua-gat-15315-thumbnail.jpg
Ship Cậu Lại Thành Ra Tôi,The Shipper,False,Phim Hài Hước,Thái Lan,"
Ship Cậu Lại Thành Ra Tôi HD Vietsub, The Shipper
Ship Cậu Lại Thành Ra Tôi là bộ phim khai thác đề tài thanh xuân vườn trường vô cùng ngọt ngào, dễ thương. Đồng thời, xen lẫn yếu tố giả tưởng, hoán đổi linh hồn đầy thú vị. Vì vậy, bộ phim nhanh chóng trở thành cơn gió lạ trong list phim truyền hình hè năm 2020 của xứ sở chùa vàng.
Pan là một cô nàng xinh xắn, đáng yêu, hay mơ mộng. Cô có sở thích kì quái – chuyên sáng tác những câu chuyện boylove. Là một hũ nữ đích thực, thích ship các anh chàng lại với nhau. Và lần này, người được cô chọn trở thành nhân vật chính là hai anh chàng Way và Kim. Đây là hai chàng hotboy nổi tiếng trong trường. Theo Pan, đây là điều vô cùng tuyệt vời.
Kim là anh chàng với chỉ số IQ cao ngất ngưỡng. Anh chàng sở hữu thành tích học tập đáng ngưỡng mộ. Không chỉ là học trò top đầu của trường. Mà Kim còn là một người có tấm lòng lương thiện.
Way lại nổi tiếng hoàn toàn không phải vì học giỏi. Mà bởi vì sở hữu vẻ ngoài điển trai, lại cực giỏi võ. Vì vậy, các cô gái thầm thương trộm nhớ, công khai theo đuổi “nam thần” này.
Một ngày nọ, Pan và Kim gặp một tai nạn bất ngờ trên đường về nhà. Vì nhầm lẫn, mà linh hồn của người này được đưa vào cơ thể của người kia. Đây cũng là thời điểm bắt đầu những chuyện dở khóc, dở cười liên tiếp xảy ra. Pan trong hình hài của Kim, đã gặp không ít khó xử khi đối mặt với anh bạn Way. Trong khi đó, Way lại vẫn vô tư khi tiếp xúc với cậu bạn Kim của mình. Liệu sự vụ này có ảnh hưởng gì tới kế hoạch “ship Way và Kim” của Pan?
 
","First Kanaphan Puitrakul,Fluke Pusit Ditaphisit,Ohm Pawat Chittsawangdee,Ploy Kanyarat Ruangrung,Prigkhing Sureeyaret Yakaret,View Benyapa Jeenprasom",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQxNmw1YzRvNHAyajUzNGw0cDJjNDQ0bzUyNHo1ZjQ3NGs0ZDQwNG40aTVwMjI2ZjRmNHUyeDVlNXc1MTR3MnQybTQ3NG40czRjNGw0eTM1NDU0ZzRoNGY0cDR2NWc0MTNoNGY0bjR2NXA1bzVrNGo0bDRlNFZWeVdNeg==,[],[],2016-05-18T16:00:00Z,ull 12 tập HD Vietsub,Lee Quang,45 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/10/ship-cau-lai-thanh-ra-toi-15134-thumbnail-250x350.jpg
Tình Yêu Phức Tạp,Club Friday The Series 12: Rak Sap Son,False,Phim Tâm Lý - Tình Cảm,Thái Lan,"
Tình Yêu Phức Tạp HD Vietsub, Club Friday The Series 12: Rak Sap Son
Tình Yêu Phức Tạp là bộ phim tình yêu tay ba, tay tư đầy phức tạp, có yếu tố LGBT. Ngay khi phát sóng, bộ phim đã được đánh giá là gay cấn không kém gì phim cung đấu của Hoa ngữ. Với nhiều đợt sóng drama tới tấp khiến khán giả không thở nổi. Xoay quanh chuyện tình đầy rắc rối, lại không thiếu âm mưu giữa Pruek, Prang và Wasin.
Prang là một cô gái xinh đẹp, hiện đại. Cô là vợ chưa cưới của anh chàng Wasin nhà giàu và lãng tử. Thế nhưng, Wasin lại đang có quan hệ tình cảm với anh chàng khác tên Preuk. Để che mắt vợ sắp cưới và thiên hạ, Wasin gài bạn trai nhỏ Preuk làm người tình của Prang. Nhằm đẩy mọi trách nhiệm “ngoại tình” lên đầu Prang.
Nhưng mọi chuyện lại không hề đi theo kịch bản. Bởi, Prang không phải là cô nàng hiền lành, nhu nhược, dễ bắt nạt. Prang đã biết trước câu chuyện tình ái giữa hai người đàn ông bên cạnh mình. Cô lên kế hoạch trả thù vô cùng cao tay. Prang tìm đến Aon và dẫn dụ anh mê hoặc Wasin. Tạo nên một mớ bòng bong ngã tư vô cùng rối rắm, đầy kịch tính.
“Chính thất” Prang kiên trì trả thù. Còn “Tiểu tam” Pruek kiên trì giữ mối tình đầu của mình. Chưa biết ai là người chiến thắng cuối cùng. Nhưng chắc chắn trong cuộc chiến này, họ đều bị cuốn vào vòng xoáy đầy day dứt, đau khổ. Liệu rằng, cuộc chiến này khi nào mới tới hồi kết? Ai mới là người tìm được hạnh phúc thực sự? Ai mới có được tình yêu viên mãn?
 
 

","Golf Anuwat Choocherdratana,Junior Kornrawich Sungkibool,Lang Sittha Sapanuchart,Pinky Savika Chaiyadej",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQyNm01aDRnNHAyNTY3NGw0cDJnNGI0MDZrNTA0cjQ3NG00cTJ6NTY0eDVwMjc0bDJwNGU0djV6NWw1eTVzMngycTI1M2o0ZDRzNGk0cjVoNHY1czVuNG80YzRwNWY0ZDRqNDk0WWpBaXgz,[],[],2016-05-18T16:00:00Z,ull 5 tập HD VietSub,Koo Ekkasit Trakulkasemsuk,60 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/10/tinh-yeu-phuc-tap-15011-thumbnail.jpg
